UID,Row_ID,Data citation,Full citation,Region,Region Label,URL,Tephra,Volcanic Zone,Volcanic source,Site,Depth,Sample_ID,Point_ID,UMAP_VARG25_2D_1,UMAP_VARG25_2D_2
30549,30549,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,,ODP145-882A,,ODP145-882A-2H-7_67-68,,5.78926897,3.930514336
30550,30550,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-1.923382878,5.42164278
30551,30551,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-2.655244827,4.663214684
30552,30552,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-1.895558,5.447465897
30553,30553,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-1.947883964,4.98564291
30554,30554,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-2.334816933,5.15333271
30555,30555,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-2.646491051,4.58006382
30556,30556,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-1.957605958,5.409483433
30557,30557,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-2.157935143,5.295234203
30558,30558,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-1.731678605,5.490551949
30559,30559,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-2.306716442,5.255828857
30560,30560,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-1.919070244,5.416272163
30561,30561,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-1.841838241,5.136291504
30562,30562,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-1.811959028,4.888659954
30563,30563,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-1.790716648,5.209611893
30564,30564,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-1.915420413,4.891357422
30565,30565,Ponomareva et al. 2023,"Ponomareva, V., Portnyagin, M., Bubenshchikova, N., et al. (2023). A 6.2 Ma-long record of major explosive eruptions from the NW Pacific volcanic arcs. G-Cubed 24. DOI: 10.1029/2023GC011126",Detroit Seamount,Kamchatka,https://doi.org/10.1029/2023GC011126,,,Gorely,ODP145-884B,,ODP145-884B-3H-3_143-144,,-1.947875619,5.395933628
